class	channel	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150	151	152	153	154	155	156	157	158	159	160	161	162	163	164	165	166	167	168	169	170	171	172	173	174	175	176	177	178	179	180	181	182	183	184	185	186	187	188	189	190	191	192	193	194	195	196	197	198	199	200	201	202	203	204	205	206	207	208	209	210	211	212	213	214	215	216	217	218	219	220	221	222	223	224	225	226	227	228	229	230	231	232	233	234	235	236	237	238	239	240	241	242	243	244	245	246	247	248	249	250	251	252	253	254	255
OAT	hue	5.4919326215014715e-21	1.00371776122314e-18	1.2819414580512176e-16	1.144541435343684e-14	7.146587299412982e-13	3.12287875831387e-11	9.55907064278427e-10	2.0525170380669512e-08	3.0978527047846447e-07	3.296560634893611e-06	2.484660606153464e-05	0.00013355590007751853	0.0005173408224460759	0.001467242249473986	0.003121275192187963	0.005164762193434536	0.006999058620946312	0.008252776884384357	0.008867822326734847	0.008886464399857219	0.008827736910590567	0.00987352196431783	0.01223350987780607	0.013808727671110525	0.012633618176483112	0.009955958294820025	0.008634673993889208	0.009550939204417661	0.011515435794503743	0.013796208751241441	0.017516381568794016	0.02488376257622672	0.03696243492186701	0.051772337818858594	0.06506025669611801	0.07307731762726348	0.07489758807427083	0.0729416969364799	0.07036310703053829	0.06737512270121793	0.06191041566033253	0.053755916647008344	0.04553048781386497	0.03900316928665412	0.03266908813085781	0.024501012589229747	0.015434674197867327	0.008281253372936892	0.004332763416854905	0.0025891556426500865	0.001607048700030772	0.0008342986873174904	0.0003224478097384744	8.913376451191966e-05	1.7394439695333508e-05	2.3848262993016075e-06	2.291970971943752e-07	1.5421380976138607e-08	7.258636073334423e-10	2.388763618483885e-11	5.49437510614596e-13	8.830379112235608e-15	9.914678884691255e-17	7.776100595422777e-19	4.259817265387648e-21	1.6298188826594115e-23	4.35500233857982e-26	8.12690356602792e-29	1.0591083648634513e-31	9.638909826428457e-35	6.126087957900818e-38	2.718962585329692e-41	8.427247777207021e-45	1.824018806090901e-48	2.7569749574608137e-52	2.910017191506533e-56	2.1449491308828373e-60	1.1040704561634368e-64	3.968575790832391e-69	9.96163194565445e-74	1.7461602804566798e-78	2.1374473880100624e-83	1.8271088337093546e-88	1.0906640908744016e-93	4.546479072257887e-99	1.3234786573210765e-104	2.690396181550091e-110	3.819205909506682e-116	3.7860595662363006e-122	2.6209536422320796e-128	1.2670354363747934e-134	4.2773590345693503e-141	1.0083705908767825e-147	1.660053772420648e-154	1.908453838555166e-161	1.5321408147450532e-168	8.58960557582666e-176	3.3628328391588817e-183	9.19379583132005e-191	1.7552619872171068e-198	2.3401654194221668e-206	2.1787564436196e-214	1.416538323997699e-222	6.431399536484739e-231	2.039107717714938e-239	4.51473604044648e-248	6.980428392966552e-257	7.536840177110645e-266	5.682691142432e-275	2.992101460926816e-284	1.1001606237301727e-293	2.824837010475306e-303	5.065102162e-313	7e-323	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PEA	hue	1.2291619233088242e-75	8.576524902520211e-70	3.375558568941788e-64	7.493973359312732e-59	9.384499845585257e-54	6.628925177435744e-49	2.64124692510493e-44	5.936225560805997e-40	7.525755862491587e-36	5.381870319164319e-32	2.171043996971623e-28	4.940513927594838e-25	6.342665062166614e-22	4.59427822778377e-19	1.87800539167963e-16	4.3337792405638463e-14	5.649430125355234e-12	4.1648875250442687e-10	1.7399621866266315e-08	4.134111194689978e-07	5.622935059267079e-06	4.431286214651283e-05	0.0002071655393895347	0.0006037049748282454	0.0012179116513538423	0.0020149119637323143	0.003066136383138668	0.004232449552149995	0.005512308023097027	0.007153021050127808	0.008390959108682167	0.009365370519023853	0.01460097195204615	0.028288994891018	0.045355464769376165	0.056760353417406276	0.06468859139231464	0.0780325742729669	0.09324964664952365	0.09806408422976283	0.08964859519762168	0.07559971269588106	0.06332162699355619	0.05111068985127793	0.03815614221444869	0.031006725955240615	0.029903118369408396	0.02802899849505715	0.023538354573198344	0.01918542642912802	0.014697219820977735	0.00895864347189058	0.004045951557160972	0.0014376406189929463	0.0004108512279372742	8.378915589939822e-05	1.0692493043316342e-05	7.98619404450958e-07	3.405613872742597e-08	8.223697999390537e-10	1.121518396708051e-11	8.63073269713492e-14	3.7469236502780907e-16	9.175950147618491e-19	1.2675483826724874e-21	9.876694377285693e-25	4.341012823929461e-28	1.0762236436920532e-31	1.5050324902463207e-35	1.1871922978289158e-39	5.282361286721797e-44	1.325766267686621e-48	1.8768849817104742e-53	1.4987879208827181e-58	6.75109998503082e-64	1.7153025221962894e-69	2.458321859300741e-75	1.9873236007141804e-81	9.062129577632648e-88	2.330900719721918e-94	3.3818093041900956e-101	2.7676188752044548e-108	1.2776011190169964e-115	3.326718962424963e-123	4.886172266651333e-131	4.0481189519595e-139	1.8917754586591698e-147	4.986751642490896e-156	7.414770647656746e-165	6.218842175220183e-174	2.942071201072736e-183	7.851066447751499e-193	1.1817781545955737e-202	1.0034023015474032e-212	4.8055827333603625e-223	1.298221671581566e-233	1.9782605081843453e-244	1.7003954666777514e-255	8.244194439899169e-267	2.254645900662689e-278	3.4780858126231323e-290	3.026453962965987e-302	1.4854556216e-314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QUADRAT	hue	5.5473587942983655e-98	1.1642180302656961e-91	1.4916916591758582e-85	1.1668646350418702e-79	5.572608968643058e-74	1.6247754087901306e-68	2.8921764193011424e-63	3.143061654036299e-58	2.0853439447293367e-53	8.44693526984012e-49	2.0888983784407417e-44	3.1537853770025135e-40	2.9069906395407352e-36	1.6358813729114303e-32	5.620263235497763e-29	1.178849008458102e-25	1.5095808706079587e-22	1.1801881804223476e-19	5.633039721634685e-17	1.6414627902009676e-14	2.9202225258122236e-12	3.1717396171234743e-10	2.1031768027488907e-08	8.514334663103972e-07	2.1043711381659707e-05	0.000317534349460058	0.0029252052085938043	0.01645215551898798	0.05649581805916776	0.11850294237503259	0.15233057494246421	0.1229537260352298	0.07314358224551647	0.055139564846714784	0.0606554997742531	0.05765298490529102	0.043148154577041485	0.035075053889769524	0.03866644622817021	0.04433796005243016	0.04255787708141038	0.031912827431855355	0.02051935118800388	0.01362631763540488	0.008458176290369934	0.0037995329613289713	0.0010910183357689316	0.00019335837751326536	2.097380825995627e-05	1.389747829263134e-06	5.6227371716430195e-08	1.3888939022065173e-09	2.0945462522501126e-11	1.928449093854776e-13	1.0839848942066256e-15	3.719931917223438e-18	7.793695543285727e-21	9.968930281148938e-24	7.784851943278437e-27	3.711494589548088e-30	1.080299019851702e-33	1.9197107996986024e-37	2.0826884565114304e-41	1.379461193309915e-45	5.57816480083781e-50	1.3771139257646583e-54	2.0756067526654864e-59	1.9099278240666843e-64	1.0729648925971972e-69	3.680024790613335e-75	7.705709854050091e-81	9.850793975689617e-87	7.688232275339077e-93	3.663350147177853e-99	1.0656805565823945e-105	1.8926588027404908e-112	2.0521745227720823e-119	1.3584790025024583e-126	5.490200996513152e-134	1.3546285804117082e-141	2.0405577956731305e-149	1.876610930270688e-157	1.0536497266756926e-165	3.6117273001078235e-174	7.55840781701227e-183	9.657002978884016e-192	7.532707186879148e-201	3.587207359680433e-210	1.0429381498039049e-219	1.8512168796953433e-229	2.0061006797821368e-239	1.327225827443965e-249	5.360849306613829e-260	1.3219622396510162e-270	1.9902204150669404e-281	1.8292791280898585e-292	1.0264917358653585e-303	3.516637554e-315	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SOIL	hue	0.0033528443579801327	0.0031952765613024116	0.002693766322285833	0.0020521291791492815	0.0014909652990985679	0.0011737746762909293	0.0012039284278300372	0.001672460447825117	0.0027218458104101132	0.004606906541178914	0.007725660356011166	0.012555359525932881	0.019432448259317364	0.028220897542579598	0.0380614695086502	0.04742477651544168	0.05452667367029667	0.05793047213932579	0.057048204087003486	0.05231803161879519	0.04499965619629317	0.03670512940214608	0.028893651968379862	0.0225448543788082	0.018104472284483166	0.015659549613972736	0.015202231757851016	0.01678985571198416	0.020446959995029827	0.025828482905055773	0.03189940453353605	0.03698925737372551	0.03939330700978316	0.03826904295147816	0.03422072694129865	0.029042480405883465	0.024668035427429624	0.022028957152374486	0.020652568222512987	0.019257275135091952	0.016809298585611455	0.013201592896162712	0.009142095331804103	0.0055310146418003255	0.002911793995035981	0.001331579240590489	0.0005285740028250713	0.00018207122466606625	5.441461391124342e-05	1.4109240725057568e-05	3.173912059813229e-06	6.194192178273368e-07	1.0487476570503188e-07	1.5404691545485375e-08	1.963045233346501e-09	2.170214891582966e-10	2.081470360716239e-11	1.7319396336372337e-12	1.2502310597072618e-13	7.829658578845832e-15	4.253930299815458e-16	2.0050856012228196e-17	8.199180921215008e-19	2.90872740932247e-20	8.952216560530337e-22	2.3903039990835156e-23	5.5369512389367785e-25	1.1127132563896983e-26	1.9399512994467833e-28	2.934224880205052e-30	3.850268048588887e-32	4.383121785065887e-34	4.328835797381247e-36	3.708973149105807e-38	2.7569651003799995e-40	1.777885754309521e-42	9.946526268033943e-45	4.827630473641706e-47	2.0327857540243582e-49	7.425816261727385e-52	2.3533785580630187e-54	6.470448539499226e-57	1.5433768621945396e-59	3.1937769711813274e-62	5.733663315319659e-65	8.930068531761355e-68	1.2066252206060526e-70	1.4144415571834454e-73	1.438442874020457e-76	1.2690982136146669e-79	9.71388256454046e-83	6.450382478227866e-86	3.715977602333826e-89	1.857187323002468e-92	8.052548249688781e-96	3.0290466590784363e-99	9.884929880946926e-103	2.798570327105992e-106	6.873752005774158e-110	1.4646926292871636e-113	2.7076600363254288e-117	4.342469495064501e-121	6.041912338635777e-125	7.293014309904241e-129	7.637209671458815e-133	6.93836854158238e-137	5.468585631655482e-141	3.7392772915437136e-145	2.218172564558169e-149	1.1415580187737484e-153	5.096777219816807e-158	1.9741871248154776e-162	6.6340078600157886e-167	1.9340097116186653e-171	4.8914353932400944e-176	1.0732700122183717e-180	2.0430390647016823e-185	3.3739554887150293e-190	4.8338929577917955e-195	6.008273748248857e-200	6.478842115115185e-205	6.060941382498715e-210	4.919010768589262e-215	3.463462303361353e-220	2.1156224124051594e-225	1.1211426021153486e-230	5.154405173581174e-236	2.055849199838482e-241	7.113755894906388e-247	2.135510268593951e-252	5.561595152997098e-258	1.256585610265291e-263	2.463087241097932e-269	4.188538476867691e-275	6.179313460176716e-281	7.908842842863742e-287	8.781741871054597e-293	8.459474610895785e-299	7.069702156955413e-305	5.1257078150885e-311	3.224036e-317	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OAT	saturation	5.100002201605752e-14	1.116272976489963e-13	2.4088690006408865e-13	5.12525074052012e-13	1.0752111607596486e-12	2.2241693576397895e-12	4.5368807977650254e-12	9.126066354623923e-12	1.810378285394215e-11	3.541919641309522e-11	6.834669442511842e-11	1.3008679040203576e-10	2.4423895450561087e-10	4.5236992671209433e-10	8.266135312798616e-10	1.4903086740436965e-09	2.6512575956068995e-09	4.654454941456625e-09	8.064332857411953e-09	1.3790963956696727e-08	2.3280571889189235e-08	3.879844142526849e-08	6.3842200683217e-08	1.0373570528135966e-07	1.6646849644270805e-07	2.6386293522889937e-07	4.1317024412206785e-07	6.392170460674452e-07	9.772443496937198e-07	1.476599533042642e-06	2.2054564113985475e-06	3.2567460598098287e-06	4.7554782918296905e-06	6.867616707377824e-06	9.810634784523763e-06	1.3865822124672493e-05	1.9392324082861062e-05	2.6842780115974875e-05	3.678027210375077e-05	4.989610027556662e-05	6.702766935400996e-05	8.917549186059464e-05	0.00011751800417152936	0.00015342255508327214	0.0001984505862793405	0.0002543547103010859	0.00032306514867873413	0.00040666287881057283	0.0005073369231448423	0.0006273235756106038	0.0007688260738458191	0.0009339143528034217	0.0011244060860241462	0.001341732216386467	0.001586792513510576	0.0018598092070265357	0.00216018918920905	0.0024864073412849954	0.002835924853240095	0.0032051566102417237	0.0035895004914059756	0.0039834385588818	0.00438071556403117	0.004774594131114919	0.005158178797911877	0.005524793418853551	0.005868389065362872	0.006183953378840418	0.006467888218806369	0.006718321143911306	0.006935318262525581	0.0071209714518431985	0.007279341641498118	0.0074162511697751276	0.007538931183177738	0.007655543446431881	0.0077746084163844925	0.007904381683790367	0.008052227739172352	0.008224042605003664	0.008423774726938359	0.00865308662645569	0.008911188666584626	0.009194861811045361	0.009498669788998684	0.009815344199863426	0.010136310497565188	0.01045231009555396	0.010754065381845255	0.01103293114157231	0.01128147810812615	0.011493961840151985	0.011666641991787869	0.011797931956952865	0.011888375156132487	0.011940460125733911	0.011958300421091335	0.011947215835513473	0.011913257718046966	0.011862722923886793	0.011801698354368497	0.01173567177458994	0.011669235579067249	0.011605899512867956	0.011548017173276597	0.011496820453130814	0.011452546816704634	0.011414637094274746	0.011381976795435152	0.011353152007062984	0.011326691776913544	0.011301272295173236	0.011275863780033526	0.011249808174180542	0.011222823846981101	0.011194941664994172	0.01116638422402171	0.011137405989634683	0.011108115993173717	0.011078306230230093	0.011047307929847866	0.011013894594244377	0.010976245571499784	0.010931977505734014	0.010878243987819692	0.010811896791704596	0.010729695857644998	0.010628550201799088	0.010505768590265092	0.010359297374131226	0.010187923459129894	0.009991422957092046	0.00977064047138207	0.009527489891921937	0.009264874555741577	0.008986532067134014	0.008696816262262673	0.008400434991962202	0.008102166860758757	0.007806582205938285	0.00751779306102031	0.007239253564062207	0.006973626535211546	0.006722724396810801	0.006487524160639756	0.0062682479420547756	0.006064493471844978	0.005875394299731658	0.005699787448483364	0.005536367401400168	0.005383809250118898	0.005240849933738331	0.005106323785665249	0.004979155933767288	0.004858323361749665	0.004742797731717019	0.004631485835864837	0.004523182664662376	0.00441654885799822	0.0043101194141864805	0.004202344869220658	0.004091660689949279	0.0039765762120358905	0.0038557717166305613	0.0037281914690349247	0.003593121676513858	0.003450244988769397	0.0032996667750690195	0.003141912286171257	0.002977897303415806	0.0028088774939181342	0.0026363831485557154	0.0024621462366960245	0.002288025942327477	0.0021159373788948886	0.0019477864154939155	0.001785411872963634	0.0016305350680223918	0.001484715969415302	0.0013493151089386	0.0012254607584616013	0.0011140215456897995	0.0010155853994065847	0.000930446264113183	0.000858600235220889	0.0007997525545635688	0.0007533362810949602	0.0007185425069187858	0.0006943608788441278	0.0006796280936118069	0.0006730811384110029	0.0006734114895993367	0.0006793163477918003	0.0006895432971527814	0.0007029254875428314	0.0007184054547096513	0.0007350468863473483	0.0007520348673094919	0.0007686662581644502	0.0007843327618679006	0.0007984998298814601	0.0008106848047563092	0.0008204375811671025	0.0008273266155101422	0.0008309323780802015	0.0008308493971676676	0.0008266969840194041	0.0008181376553214433	0.0008049012934021514	0.0007868123067402221	0.0007638165628561339	0.0007360047249560508	0.000703628859886698	0.0006671097824793628	0.0006270334999242984	0.0005841362189067394	0.0005392785484240913	0.0004934106311201244	0.00044753083235534005	0.0004026412035794528	0.0003597031527330549	0.0003195965891520657	0.0002830853053974426	0.00025079059845981814	0.0002231742307648992	0.0002005309093365221	0.00018298963167389222	0.00017052259653985735	0.00016295995929209062	0.00016000853926111168	0.00016127264139272806	0.00016627539034874548	0.00017447933172987223	0.00018530546709702626	0.00019815029721552679	0.0002124008032743924	0.0002274475656057468	0.0002426963861617124	0.0002575788415469044	0.00027156215657257005	0.0002841586721824622	0.00029493501091198596	0.0003035208465824022	0.000309616993031927	0.0003130023684510912	0.0003135392922247057	0.0003111765478077012	0.00030594970606461684	0.0002979783453774277	0.0002874600129993012	0.00027466102222573876	0.0002599044412009885	0.0002435558688947908	0.00022600778225167052	0.00020766335335039026	0.0001889206646509218
PEA	saturation	2.343395178797769e-05	2.9600703756431522e-05	3.709941209127434e-05	4.6140377557624896e-05	5.694962164976385e-05	6.97668618991929e-05	8.484313653308903e-05	0.00010243829912719861	0.00012281868534988954	0.00014625533043581635	0.0001730231789459846	0.00020340176801453332	0.00023767787180954905	0.00027615055924810867	0.0003191390318056431	0.0003669934691294924	0.00042010891657049256	0.00047894200482875827	0.0005440300069760619	0.0006160114267055462	0.0006956469931386467	0.0007838396351938731	0.0008816517482761221	0.0009903178745984918	0.0011112508213490706	0.001246039260417146	0.0013964350063859884	0.0015643284656565355	0.0017517111898617062	0.0019606250424467966	0.002193098179602148	0.0024510688269186883	0.002736298663429008	0.0030502784597618987	0.003394129406135483	0.0037685042550819527	0.0041734929394909226	0.004608537658629697	0.005072362510189849	0.005562922552785593	0.00607737669252859	0.006612087998334802	0.007162653981898058	0.007723968068767592	0.008290311995982872	0.008855477276976801	0.009412912268472061	0.009955889858777999	0.010477689476652239	0.010971786093624855	0.011432038245344976	0.011852866891966749	0.012229417207672913	0.012557696135002766	0.012834679724399445	0.013058385831879932	0.013227909565799468	0.013343420832074106	0.013406125287812973	0.013418191837011218	0.013382651361165638	0.013303272567911608	0.013184421590263154	0.013030912245113178	0.012847853671311117	0.012640501463788884	0.0124141174838662	0.012173842364885017	0.011924583467715104	0.011670919793842832	0.01141702424408977	0.011166602705178403	0.010922848810552603	0.010688412877639648	0.010465383457983094	0.01025528010532925	0.010059056301879862	0.009877111902071302	0.009709314869910985	0.009555032419934297	0.009413171858507584	0.009282231419045977	0.009160361175598566	0.009045433715228021	0.008935123686828935	0.008826994679036543	0.008718591183025377	0.008607532743721577	0.008491606869793661	0.008368856923945442	0.008237661100097363	0.008096798742395824	0.007945500679198086	0.00778348091643165	0.007610947920292083	0.007428594761716495	0.007237568523091159	0.007039420501682729	0.006836039803011935	0.006629573824241707	0.006422339816950762	0.006216732140929806	0.006015129946638255	0.005819809847127992	0.005632867677252926	0.005456152727390012	0.005291216937883102	0.005139280519944851	0.005001214407464699	0.00487753892165942	0.004768437120483377	0.004673780568815858	0.004593164748189431	0.004525951050295897	0.0044713122689992715	0.004428278702358401	0.004395782362187187	0.0043726973130427125	0.00435787476600793	0.004350172173828218	0.0043484761553589215	0.004351719570600658	0.0043588934379142075	0.0043690546132692494	0.004381330235156909	0.004394919891233165	0.004409096309965133	0.0044232051577563665	0.004436664268989303	0.004448962392603949	0.004459657338878762	0.0044683732800700725	0.004474796913421119	0.004478672237321761	0.004479793811541483	0.004477998550496642	0.004473156306883421	0.004465159710220362	0.004453913899528481	0.004439326904251247	0.004421301462803243	0.0043997290140326785	0.004374486454808648	0.004345436039405276	0.004312428525456481	0.00427530937603908	0.004233927540369135	0.0041881460886151745	0.004137853797007409	0.004082976687611403	0.004023488532623964	0.0039594194344392	0.003890861777715254	0.00381797309664942	0.003740975681500823	0.0036601530319186628	0.00357584352047116	0.0034884318319943802	0.003398338874491114	0.003306010906213096	0.0032119085922913933	0.0031164966034243325	0.0030202342170433365	0.002923567201474389	0.002826921081136034	0.0027306957194825937	0.0026352610354158997	0.002540953600665138	0.002448073854528397	0.0023568837145228304	0.0022676044457728226	0.0021804147618308778	0.0020954492456044366	0.0020127972815219566	0.0019325027618818562	0.0018545648590697476	0.001778940134797374	0.0017055461883448255	0.0016342669351668297	0.0015649594677948288	0.0014974622990710637	0.0014316046413008134	0.001367216251159149	0.0013041372836939424	0.0012422275597660526	0.0011813746646557187	0.0011215003605458288	0.0010625649060006543	0.0010045690207603208	0.0009475534004092903	0.0008915958574595302	0.0008368063279299654	0.0007833201220300882	0.0007312899033261158	0.0006808769457044622	0.0006322422385242561	0.0005855379885535767	0.0005409000071809576	0.0004984413804093789	0.0004582477066384289	0.00042037406352453616	0.0003848437405477943	0.00035164865767845735	0.0003207512905182684	0.000292087844234946	0.0002655723659697511	0.0002411014593306144	0.00021855926410632912	0.00019782238666075512	0.00017876450741797869	0.00016126044635915177	0.00014518953004351645	0.00013043816892269503	0.00011690161668276854	0.00010448493984604136	9.310327271561617e-05	8.268146788870216e-05	7.315327506957822e-05	6.446019091183993e-05	5.655012115898689e-05	4.9375985195664206e-05	4.289437451737108e-05	3.706435306703378e-05	3.184646138038364e-05	2.720196035044878e-05	2.3092326141780986e-05	1.947898688128128e-05	1.6323275240252556e-05	1.3586559404765979e-05	1.1230508239506828e-05	9.21744431748258e-06	7.5107402477669425e-06	6.075218526877409e-06	4.877522021558826e-06	3.886430226324121e-06	3.0731047798011406e-06	2.41125566395794e-06	1.8772265183990493e-06	1.450003231623206e-06	1.1111542520088196e-06	8.44713876377065e-07	6.370212279518687e-07	4.7652791885302513e-07	3.535867455299466e-07	2.602324474749619e-07	1.8996382076096898e-07	1.3753454174829542e-07	9.875810666480228e-08	7.033046877975291e-08	4.967235070039484e-08	3.4791878032700096e-08	2.4167140890019415e-08	1.6647533462972024e-08	1.1372222377734694e-08	7.703813895199205e-09	5.175185154185987e-09
